tweet_text,reaction_text,tweet_type,reaction_num
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,You are not stripped of your citizenship in either cases.,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Sorry just saw thisWhat u just defined is being patriotic. Which is different from citizenship (at least to me),rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,To be clear I love my Country &amp; the people who fight for itI'll not condone prejudice nor the notion of 2nd grade citizens,rumours,55
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,Is ISLAM still a peaceful religion?,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,RT BREAKING: Canadian official identifies dead Ottawa GUNFREEZONE gunman as Michael Zehaf-Bibeau. OTTOWASHOOTING,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,RT: BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,he is. He converted....,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,Calling a spade a spade. Blame ISIS.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,remember northern irland?,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,stop the madness.. and read his history,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,Ottawashooting,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,Blame Ur Government,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,"no, he converted. The attack a few days before came from a radicalized convert too.",rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,RT: BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,nop its pure lie,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,for what?,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,I'm identifying that guy as an asshole.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,"but what if he really is? Can't trust religion, especially that one",rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,"The Irish didn't murder themselves as well as the ""enemy"".",rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,He was apparently ALGERIAN,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,religion has nothing to do here.. stop blaming muslims blame the corrupted ISIS who were founded by BY the USA and its allies,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,"for the stereotypes made towards Muslim people. I was saying that it's sad, but true.",rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,"Oh please... What about all the gunman in US, all those kids they weren't Muslim! It's not about religion they're crazy",rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,I just don't believe everything I hear. Gotta know what to pick and choose. I respect people of the Muslim religion.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,Just asking a question...,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,lol i wish everyone was thinking like u,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,I'm not Muslims but I have many friends who are and they are great people and against that BS. Gunman are crazy whatever,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,while you are correct on the founding factor.   Something about that religion gets people to behave violently. Can't deny that,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,Good!,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,No more peaceful than any other religion,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,and I do blame our govt somewhat.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,their religion. Btw why We care about his religion (he converted) the man is a criminal end if the story. We should talk,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,more about the victims. May they rest in peace,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,"you are wrong, ISIS are not Muslims.. but i also blame ur  government for invading other countries in the name of peace making",rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,Those Amish have it figured out!,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,and we can make the world peaceful if we are together..,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,"we don't blame moslm, moslm should blame moslm. Don't hide your face n said it's not moslm when it's clearly moslm",rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,Apparently hum. We don't really yet but he converted while Algerians are already Muslims so don't believe everything you read,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,They're not affected by media/govt corruption but have to deal with their own internal problems.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,you also can't blame people for being terrified. People should however stand together and kill these guys,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,blame the government n not blaming the shooter who is moslem? A typical moslem😁,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,its like with anything else. Religion can be used for good but also for bad. It just takes one person,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,Btw why We care about his religion or his background.He's canadian. Btw the gunmen is US are not Muslims it's not about religion,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,no love i disagree with u on that..,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,absalutly ISIS have no place in our society..,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,Love in Blame Both,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,thank you!! That's exactly what it is.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,All muslims that believe in koran and sharia are terrorists.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,no they don't.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,"I mentioned his religion not with a single word, so what are talking about...?",rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,whatever.. i believe in both and am not terorist..,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,glad we can agree. Would be nice if nations and religions could truly practice tolerance and fight back. God bless.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,absalutly i agree with you..,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,u seems blaming government more than your moslem brother. I'm not blaming u. Its ukhuwah but pls dont happy to much,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,what about boko haram?,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,"Not yet anyway.  Once you enforce sharia on any woman in your family, you are a terrorist.",rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,you know nothing about islam.. i will appriciate if u shut ur mouth..,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,what about them?,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,If I'm not mistaken his action is a reaction.,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,SO YOU APPROVE?,rumours,106
BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,Go f yourself.  What about genital mutilation? Stoning for adultery? Honor killing?  Seems you dont know.,rumours,106
